,KS113daysChange,KS117daysChange,KS1115daysChange,KS1130daysChange,KQ113daysChange,KQ117daysChange,KQ1115daysChange,KQ1130daysChange,KS113daysClass,KS117daysClass,KS1115daysClass,KS1130daysClass,KQ113daysClass,KQ117daysClass,KQ1115daysClass,KQ1130daysClass
2018-10-19,-1.9647983689862722,-7.087431786772635,-2.5918128422262274,-2.394903463048019,-1.6873173277031595,-13.89777822183934,-5.150824870686308,-4.865044396100037,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2018-10-22,-2.721375517231802,-6.56553793807083,-3.2542421449442935,-1.1283462053354112,-5.561256632488561,-13.01047531359322,-7.183178942933736,-4.189169030606334,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2018-10-23,-4.552410534967233,-6.107203204028717,-3.7595247034160257,-2.1908518651637987,-7.701403635243323,-12.830751585113168,-9.854198029294157,-4.773233602690853,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2018-10-24,-3.7486382567938072,-3.8763654717801486,-1.6556723981501769,-1.7762763049830976,-7.778858553546588,-8.559106815020865,-6.696804450625874,-5.64951251738526,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2018-10-25,-4.84034102272781,-0.07532861398581407,-1.407814143055568,-1.0402495823093907,-9.952806691596852,-1.2369461101720989,-3.9668226048932858,-1.9977078849885506,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5
2018-10-26,-2.3559398461488557,0.6601014237653468,1.2000198425817983,-0.46091260476677115,-6.216878795853873,0.7425273425423249,-0.7949481371737208,-2.395028151147635,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5
2018-10-29,0.12529496928837366,3.0816709301432494,3.2187986694368154,1.2737067653755436,-2.171720006632728,4.295169544593795,4.088555614610982,-0.3106756418255647,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.5
2018-10-30,1.4233065956554116,4.140171336956298,5.235841158008958,4.334561602969107,4.408449971571537,8.364297601442637,11.502301352981387,7.428929189856827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-10-31,4.035859679710383,3.86858247583815,3.3697560909199904,4.013526168689987,7.220481248940898,7.689317050113717,7.245316532617525,5.843452219002427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-11-01,2.326955464770663,2.778756787463422,2.308732336571197,1.9554682317854561,6.670575197557746,5.9537200752512724,7.253301252264048,2.7240421883372337,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
2018-11-02,3.2186438484964395,2.76518089161656,1.631053201155409,2.303336588438456,5.185100973333403,2.0320604375850633,3.8937692244958995,0.6753265371928652,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5
2018-11-05,-0.8258615935114461,-1.1817757633587753,-0.6192738549618353,-1.6168842080152686,-1.1988747863997775,-2.8668713982409213,0.68196059311221,-4.485635260037293,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0
2018-11-06,0.7564066786393905,-0.42706860799229684,1.0833349789592899,0.09245257747592066,0.25001893155469745,-2.945342651254913,1.2616673374521787,-2.8701888809139913,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5
2018-11-07,-0.16893161447296753,-0.07465749335528753,0.8901069552633931,-1.411739854531655,-0.6160089760568351,-1.4706070676701397,1.2392462076074873,-3.386592929851949,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2018-11-08,0.08418763979577076,0.6595481475897526,1.7034843100729564,-0.827441873881664,-1.692628351866495,1.1445400672988195,1.921242888178273,-1.2793616460231474,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5
2018-11-09,-1.0226320083569214,0.37895740973703024,0.20214869501602675,-1.797731806547087,-3.2897498175295894,1.2196032994554387,0.3012999050299058,-3.442559947126901,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5
2018-11-12,-0.8647775618020184,-0.16825783412667103,2.1974048131328874,-2.78415962637947,-2.2886962568221922,0.5121593668866115,3.2257190865076115,-3.1355015626315423,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5
2018-11-13,0.36627435619876997,-0.18697449146887654,1.6299512584679703,-2.4994713365772667,1.5741924644176497,3.711869613334289,5.636384962501565,-0.4382698740826389,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5
2018-11-14,1.0220942244182871,-0.663856748539339,-0.12263432957840725,-1.457585168789421,2.8814217323606193,1.8200823487843398,1.1224609479601462,0.7155173543600247,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5
2018-11-15,1.5720127284018146,0.7238688931749343,0.3728130759566555,-2.0565280574599845,4.552088732360744,3.5439852091964688,2.050452534547784,0.14146338418448703,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5
2018-11-16,-0.26244364841806267,0.5440390926993031,-1.6412372743920167,-3.738401041844741,1.3839550516308396,2.8310161522864203,-1.6129017463610538,-1.7626008852431714,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5
2018-11-19,-0.7574963554935287,0.7560729182255465,-1.8844357124233952,-4.717069184798693,0.8026859741209594,1.4402043091388264,-4.226431263706597,-4.804539878918212,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0
2018-11-20,-2.0508853729470937,0.6445918526340969,-0.8564378306119129,-4.2993323905717435,-2.71602222725121,-0.9471216089105932,-3.653173175528943,-5.3608327135941085,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0
2018-11-21,0.02112485395627479,0.6856893115828612,0.6227837832990154,-2.1838344887883823,0.6586452154967366,0.7165518759617048,-1.3071566749385608,-2.6012899425349643,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5
2018-11-23,1.1013398406175423,2.6669178056492906,-0.34529223138410764,-2.4694819672029977,0.7114948839092641,1.9749398569442527,-4.222955387894137,-3.9139283239003,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5
2018-11-26,2.4661231940638335,2.7640666520604404,0.6614940671257397,0.35139982261212344,2.4975839677263707,3.7434496347127673,-3.097820698321719,-0.48604925039102004,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5
2018-11-27,1.4920681367239073,-0.6879472526624992,-1.0038267899124638,-0.9476620872803669,0.017256529364413093,-2.4418977747188126,-5.132593587478297,-1.7285950096769067,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5
2018-11-28,-0.12192963271309147,-1.1269737774737605,-0.9802628709169752,-1.1360211337462982,-0.7007540096091195,-2.1893282675418972,-4.080375454017416,-2.046607725166386,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5
2018-11-29,1.124643601054286,-2.5817956735407477,-2.2815386753586564,-2.072836402326257,1.3340608848058915,-4.246412073975986,-4.569215310012684,-2.4324355998431457,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5
2018-11-30,0.011825362490475605,-2.8915436434552353,-2.4885343910522755,-0.8003483853960771,1.8907841171790494,-4.9562850105333,-3.140272276421243,-0.7318636260385248,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.5
2018-12-03,-1.3434451781479708,-0.6814970131910655,-1.9958459250710523,0.4406584382598452,-2.4979884946247464,-2.77107475607861,-3.7326134912525295,-0.342072692565355,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5
2018-12-04,-2.634698315216489,-1.7064295807260172,-4.8744529752209536,-1.1665427004286788,-3.401178960299469,-3.9015578244942977,-6.162437719429375,-3.2574134247694104,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
2018-12-06,-2.864239893728324,-2.126904860388917,-4.063194505075753,0.4696445971456202,-5.3963266768530405,-5.967850317035336,-5.750532677486611,-1.7343293274746416,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
2018-12-07,-0.7598997649885175,0.11602255864596162,-1.336589957344415,2.372519826546584,-2.56051105161922,-2.429314083335925,-0.40242651314582195,2.383617276573475,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2018-12-10,0.3280754021270516,-0.6575857967318677,-2.420317871910442,2.506070969157945,-1.2913540601563995,-3.744186503361634,-1.8706327144576207,1.502923809624989,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5
2018-12-11,2.0333144677404857,1.2196986315211136,-2.132157531610269,4.44251789459575,1.6990130737552924,0.2520923585056752,-0.1521532208381611,5.074651656319805,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0
2018-12-12,0.799325476349117,0.3482830290263388,-2.8870378445491607,6.077049872250669,0.8063443698832939,1.0771387561891865,-0.6036202084140785,7.620156160721381,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0
2018-12-13,-0.5512409967086912,-1.0122145863857657,-3.472635524309283,4.548705585256686,-2.155267920862924,-0.41981508454987926,-1.7724086971501982,5.584796463599708,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0
2018-12-14,-1.5957596439158097,-1.9345774642483846,-2.789247292275002,4.190310703478694,-3.24298821607167,-1.7586392223289944,-1.3112736688859583,4.28436735567683,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0
2018-12-17,0.45715168479773316,-1.9991434796411471,-2.1315498117268654,6.611645794181135,0.8614205611874544,-0.09004967069161664,0.32265253667555394,7.3475941735674875,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0
2018-12-18,-0.5296713582649326,-2.059309116832577,-0.3080564692461559,6.458435138819513,0.9412268883676536,0.9034568338374849,2.695265954545426,8.303362895783794,0.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0
2018-12-19,-0.030071963562706912,-1.0217722093731045,0.05673421589024986,6.854622045650061,2.117730434916567,2.422429610534519,3.5881644776915613,8.678581938751032,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2018-12-20,-1.146316070079555,-2.564895145508659,-0.15730021846682474,5.993719970056681,-0.34073904030388374,0.06397936095755481,2.1202832459754566,7.554898556074761,0.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0
